1,2,3,type
56,0,98,4
49,0,107,1
49,0,86,1
56,2,87,1
56,0,92,4
46,1,77,1
50,0,88,1
37,0,76,1
45,0,84,1
42,1,86,1
45,0,93,1
55,0,77,4
105,0,106,5
45,-4,76,1
55,-1,99,4
55,0,79,4
55,2,81,1
42,-2,76,1
105,6,106,5
27,-227,78,1
56,0,77,4
55,-1,97,4
37,0,77,1
49,1,77,1
56,-1,81,1
38,1,81,1
43,0,87,1
37,0,76,1
48,0,109,1
37,0,76,1
37,0,90,1
38,1,105,1
40,-3,108,1
64,0,111,1
37,0,79,1
55,0,97,4
41,4,81,1
41,1,76,1
46,0,86,1
37,-1,77,1
55,-1,97,4
43,-2,86,1
51,4,81,1
37,0,79,1
45,0,80,1
47,1,86,1
48,2,94,1
55,0,92,4
37,0,80,1
41,-1,77,1
41,-2,77,1
45,0,81,1
40,0,77,1
38,0,77,1
37,0,79,1
39,1,75,1
37,0,75,1
37,0,76,1
46,1,83,1
45,1,76,1
84,0,88,5
49,-2,85,1
41,-1,80,1
37,0,74,1
46,0,79,1
37,-1,79,1
37,0,82,1
55,-1,81,4
86,2,89,5
56,3,79,4
56,4,97,4
55,-4,80,4
57,-2,86,1
37,0,77,1
48,-1,81,1
51,4,82,1
46,0,76,1
43,-1,77,1
49,-1,86,1
37,0,77,1
44,4,87,1
37,0,79,1
55,0,77,4
56,1,81,1
45,0,86,1
56,0,78,4
78,-5,83,5
37,3,80,1
56,0,97,4
41,-2,78,1
51,0,81,1
50,2,107,1
55,0,81,1
55,0,79,4
45,0,80,1
37,0,77,1
56,5,95,1
42,0,102,1
37,0,76,1
46,0,84,1
55,0,77,4
55,-3,99,4
62,0,109,1
45,-3,83,1
44,0,81,1
46,0,84,1
49,0,77,1
44,0,86,1
37,0,80,1
43,0,83,1
45,0,77,1
54,1,89,1
41,0,83,1
38,0,77,1
39,2,106,1
55,-4,78,4
37,0,80,1
58,0,96,1
37,0,79,1
37,0,91,1
47,-2,77,1
38,4,90,1
37,0,79,1
52,0,84,1
59,0,86,1
55,0,92,4
50,4,107,1
56,0,81,4
51,0,87,1
37,0,76,1
37,0,76,1
56,0,95,4
47,-1,87,1
49,-5,81,1
79,0,83,5
46,0,84,1
37,4,104,1
37,1,81,1
46,0,77,1
38,0,76,1
56,0,81,4
43,0,77,1
40,0,86,1
105,0,107,5
37,0,76,1
37,0,77,1
56,1,96,1
37,0,93,1
82,0,85,5
55,5,89,1
37,-1,77,1
44,3,83,1
43,0,88,1
37,0,79,1
51,0,83,1
51,-2,84,1
37,0,79,1
47,0,89,1
51,-3,89,1
59,0,86,1
55,0,77,4
54,0,86,1
43,0,77,1
37,-1,80,1
45,-3,80,1
56,0,96,4
45,-3,81,1
55,0,95,4
48,4,83,1
55,-5,80,4
49,2,80,1
56,0,95,4
56,0,77,4
55,0,78,4
104,2,106,5
40,-2,81,1
55,0,81,4
50,2,81,1
49,0,81,1
37,0,104,1
56,0,95,1
55,0,98,4
37,5,79,1
37,0,77,1
37,0,76,1
45,0,84,1
48,5,83,1
48,0,89,1
44,1,77,1
45,0,100,1
37,0,78,1
37,0,76,1
83,0,86,5
50,0,90,1
37,-4,79,1
41,0,86,1
52,-4,81,1
37,0,96,1
41,1,81,1
56,0,95,4
37,0,80,1
43,0,78,1
50,1,79,1
82,0,86,5
55,0,95,1
44,0,83,1
37,-3,77,1
37,0,79,1
46,0,76,1
56,0,78,4
38,1,82,1
48,-5,83,1
55,0,77,4
38,2,92,1
37,0,104,1
49,-1,83,1
46,2,79,1
37,-1,75,1
48,3,83,1
37,-54,75,3
51,4,83,1
45,0,83,1
37,0,77,1
79,-1,83,5
37,0,76,1
55,0,81,1
55,0,77,4
39,-2,108,1
41,-1,76,1
37,0,78,1
42,-5,82,1
80,-3,84,5
55,0,77,4
37,0,77,1
55,0,77,4
37,0,79,1
102,0,102,5
55,0,96,4
40,5,77,1
37,0,81,1
37,0,78,1
41,0,79,1
54,0,77,1
45,0,76,1
48,0,86,1
45,-5,86,1
44,1,88,1
44,0,79,1
37,0,106,1
45,0,81,1
55,0,99,4
43,0,86,1
37,0,84,1
57,-1,81,1
46,1,90,1
55,0,77,4
43,0,75,1
56,0,80,1
81,0,86,5
49,-3,84,1
53,-1,87,1
38,0,83,1
55,0,95,4
56,1,108,1
53,0,81,1
44,1,84,1
48,4,88,1
51,0,82,1
41,0,97,1
55,0,97,4
37,0,101,1
37,0,94,1
37,0,79,1
43,0,80,1
55,-1,87,1
38,1,80,1
44,5,87,1
62,0,109,1
45,0,83,1
41,-1,83,1
52,4,86,1
49,0,86,1
56,0,91,4
51,0,87,1
55,0,92,4
55,4,81,1
37,0,80,1
45,3,77,1
41,0,82,1
44,0,86,1
80,0,84,5
41,0,79,1
37,1,104,1
39,-3,88,1
76,0,81,5
37,0,94,1
47,-1,108,1
37,-4,76,1
37,-2,104,1
85,0,88,5
37,3,80,1
56,0,97,1
50,0,82,1
37,0,93,1
37,0,77,1
37,-5,76,1
41,0,81,1
55,-4,86,1
45,-5,77,1
66,0,113,1
102,0,103,5
57,5,81,1
105,5,106,5
40,-4,86,1
55,-2,98,4
48,0,82,1
37,0,76,1
47,5,86,1
37,0,83,1
45,0,89,1
81,0,85,5
55,0,81,1
53,1,84,1
47,-137,86,1
38,0,81,1
55,-1,98,4
44,0,77,1
56,0,82,1
38,1,106,1
45,-1,86,1
37,-1,80,1
41,0,81,1
53,0,81,1
37,0,75,1
37,0,77,1
37,5,77,1
40,0,77,1
55,0,93,4
56,0,97,4
44,4,84,1
101,0,102,5
56,-2,97,4
56,-2,78,4
43,0,95,1
45,0,79,1
44,1,82,1
37,0,106,1
46,1,88,1
85,4,88,5
37,0,90,1
49,-3,88,1
37,0,81,1
41,5,89,1
56,5,97,4
37,0,83,1
37,0,90,1
42,0,77,1
46,-2,81,1
57,-4,106,1
55,0,79,4
85,0,88,5
46,5,82,1
47,0,88,1
53,0,86,1
43,0,79,1
51,0,86,1
49,-2,77,1
47,0,88,1
56,0,77,4
53,2,83,1
37,-82,76,3
55,0,77,4
37,2,80,1
41,0,75,1
43,0,76,1
46,-4,85,1
53,0,109,1
37,-4,90,1
63,0,111,1
56,0,78,4
40,1,85,1
37,0,77,1
41,0,81,1
82,0,85,5
37,0,104,1
53,0,84,1
37,0,95,1
37,0,81,1
37,0,80,1
37,0,80,1
45,0,88,1
38,-1,91,1
41,-1,77,1
56,-5,99,4
51,-1,84,1
37,0,104,1
44,0,86,1
55,2,81,1
37,0,80,1
47,0,87,1
54,0,108,1
45,0,79,1
82,-1,86,5
55,0,73,4
46,5,87,1
45,0,84,1
51,0,81,1
56,0,91,4
53,-4,86,1
37,0,81,1
45,-2,79,1
53,0,79,1
37,0,81,1
41,0,81,1
49,0,79,1
54,0,77,1
37,0,82,1
52,-3,82,1
49,1,78,1
80,1,84,5
37,-2,76,1
38,0,96,1
37,-1,106,1
43,1,88,1
37,0,103,1
45,3,81,1
45,0,86,1
50,3,78,1
49,0,106,1
82,4,86,5
37,0,78,1
54,3,84,1
53,1,79,1
38,1,77,1
52,0,88,1
56,0,79,1
45,0,80,1
56,-5,80,1
41,0,79,1
45,0,80,1
55,0,97,4
56,0,79,4
55,0,77,4
37,0,95,1
41,3,84,1
43,0,79,1
50,2,88,1
37,0,107,1
50,-62,88,3
37,-41,106,3
41,0,79,1
46,4,76,1
44,1,79,1
49,3,79,1
46,3,77,1
56,0,80,1
55,0,77,4
41,4,81,1
41,0,86,1
56,0,77,4
39,1,83,1
37,0,104,1
55,0,81,4
53,-5,80,1
43,-3,84,1
37,0,77,1
56,0,95,1
56,3,81,4
45,-45,81,3
37,0,80,1
37,0,75,1
37,0,78,1
48,1,86,1
43,0,77,1
81,0,84,5
37,-2,80,1
38,-3,106,1
41,1,78,1
40,0,76,1
43,0,81,1
85,0,89,5
44,-2,79,1
80,4,84,5
37,0,79,1
47,-5,108,1
81,0,84,5
102,2,103,5
72,-11,76,5
48,0,85,1
55,3,96,4
85,0,88,5
44,-2,79,1
41,0,83,1
82,0,85,5
37,0,79,1
41,-1,81,1
38,-4,82,1
49,0,107,1
37,0,76,1
37,0,79,1
41,0,83,1
46,0,90,1
55,0,78,4
37,0,80,1
37,0,76,1
59,0,86,1
101,0,102,5
55,0,77,4
56,0,95,4
52,2,79,1
37,0,77,1
43,0,81,1
39,0,84,1
37,1,100,1
41,3,78,1
41,0,83,1
46,-2,86,1
37,0,76,1
43,0,81,1
51,0,83,1
46,4,76,1
47,-3,82,1
55,0,79,4
37,0,76,1
37,-1,79,1
43,3,86,1
53,1,81,1
45,-2,88,1
46,2,77,1
44,4,79,1
49,0,95,1
37,0,76,1
47,0,86,1
51,0,78,1
49,3,86,1
49,0,88,1
43,-2,85,1
37,0,77,1
37,0,76,1
45,0,83,1
53,0,86,1
46,0,90,1
37,0,105,1
44,-5,82,1
43,-3,81,1
37,0,83,1
37,0,76,1
37,0,104,1
42,0,87,1
47,2,76,1
51,1,86,1
47,-1,84,1
56,0,78,4
45,3,88,1
41,-2,78,1
37,0,76,1
37,0,78,1
37,0,76,1
79,3,83,5
41,0,81,1
41,3,80,1
55,-1,96,4
80,-2,84,5
52,-1,88,1
37,0,76,1
102,-2,103,5
80,4,84,5
37,-1,76,1
42,1,79,1
47,0,77,1
55,0,93,4
37,0,77,1
56,0,81,4
44,0,89,1
51,0,86,1
102,-2,103,5
37,0,99,1
52,3,88,1
54,0,81,1
37,0,95,1
37,0,77,1
41,1,88,1
37,0,77,1
56,-2,86,1
37,0,75,1
55,0,78,4
56,0,97,4
55,0,95,4
46,5,80,1
59,4,84,1
56,1,96,4
59,0,87,1
47,-1,108,1
55,0,93,4
44,-10,82,1
44,0,87,1
48,-2,81,1
37,0,79,1
41,1,78,1
39,0,85,1
55,1,88,1
44,0,77,1
43,0,81,1
37,0,74,1
37,0,76,1
45,0,102,1
37,0,79,1
46,-1,86,1
37,0,94,1
101,0,102,5
57,-3,79,1
37,0,77,1
55,0,96,4
37,0,80,1
56,2,97,4
49,1,82,1
56,5,91,1
55,0,81,4
37,0,76,1
46,1,81,1
55,-2,98,4
55,0,78,4
40,0,77,1
55,0,93,4
103,-5,104,5
37,0,81,1
42,-1,86,1
37,0,76,1
37,0,94,1
45,2,86,1
44,0,86,1
53,0,86,1
37,0,76,1
82,0,86,5
44,0,81,1
55,0,93,4
45,0,81,1
41,0,81,1
56,0,91,1
55,0,92,4
55,0,93,4
107,-1,108,5
37,0,106,1
37,0,80,1
55,0,97,4
54,0,79,1
56,0,77,4
37,0,95,1
54,-14,77,4
37,-6,106,1
55,-1,83,1
43,0,83,1
55,0,77,4
48,0,85,1
46,-1,76,1
41,2,81,1
37,1,109,1
44,-33,82,1
58,-1,80,1
49,-3,78,1
55,0,82,4
55,0,77,4
37,-2,76,1
37,0,81,1
51,0,84,1
55,3,84,1
59,1,86,1
52,1,86,1
37,0,76,1
105,2,106,5
37,0,75,1
45,-4,84,1
39,-5,78,1
44,1,83,1
82,2,86,5
56,0,97,4
43,0,78,1
81,0,85,5
50,0,78,1
55,0,77,4
80,-6,84,5
37,0,80,1
55,0,95,4
42,0,96,1
51,0,88,1
37,0,76,1
56,0,81,4
37,1,90,1
49,0,84,1
37,0,78,1
43,0,81,1
55,0,95,1
45,5,87,1
44,0,78,1
56,0,84,1
55,0,82,1
48,0,88,1
55,0,81,1
44,-26,82,1
56,5,97,4
37,0,84,1
37,-4,81,1
41,0,84,1
53,0,81,1
53,-5,81,1
55,0,77,4
53,1,86,1
43,0,88,1
56,0,97,1
52,-5,82,1
41,0,78,1
37,0,83,1
45,0,86,1
50,0,89,1
56,-1,106,1
41,-4,77,1
47,4,78,1
41,0,78,1
37,0,78,1
37,0,107,1
44,0,79,1
37,0,79,1
56,0,77,4
44,-1,85,1
46,0,76,1
37,0,79,1
52,-1,83,1
45,-49,79,3
37,0,77,1
59,0,87,1
56,2,88,1
48,1,79,1
55,3,81,1
37,0,83,1
37,1,80,1
44,3,85,1
37,0,75,1
37,0,102,1
55,0,82,1
105,1,107,5
55,2,82,1
55,0,77,4
37,0,75,1
55,-1,95,1
44,0,86,1
40,5,81,1
50,2,86,1
37,0,83,1
82,0,85,5
105,6,106,5
55,0,93,4
37,-2,76,1
53,-3,77,1
44,0,75,1
44,0,85,1
56,-3,81,1
37,0,77,1
44,0,90,1
38,3,80,1
56,0,86,1
53,0,78,1
53,-1,82,1
53,0,86,1
51,0,86,1
49,0,83,1
44,0,79,1
56,0,92,4
84,1,88,5
56,0,97,4
55,0,77,4
45,1,83,1
45,4,88,1
51,2,86,1
76,3,81,5
37,2,79,1
56,0,81,4
41,0,87,1
55,5,81,1
55,-2,95,4
44,2,81,1
37,0,76,1
42,0,81,1
37,-2,79,1
42,0,77,1
43,-1,86,1
49,-1,88,1
37,0,105,1
59,0,86,1
45,0,86,1
102,0,103,5
41,0,88,1
86,4,89,5
43,0,86,1
54,-2,81,1
53,0,87,1
37,0,76,1
51,2,81,1
37,-3,81,1
37,0,97,1
53,0,86,1
56,3,76,4
37,0,103,1
37,0,83,1
37,0,76,1
37,0,78,1
38,0,76,1
45,0,86,1
85,2,88,5
80,-1,84,5
38,1,79,1
55,4,93,4
55,0,97,4
43,0,88,1
37,0,76,1
43,0,81,1
55,0,79,4
37,0,104,1
37,0,90,1
37,0,83,1
49,0,87,1
37,0,84,1
44,3,83,1
56,0,76,4
52,3,80,1
43,0,83,1
56,0,95,4
37,-1,79,1
45,0,83,1
55,0,78,4
41,0,77,1
52,5,80,1
37,0,80,1
44,4,88,1
37,0,77,1
85,0,89,5
37,0,95,1
55,0,77,4
45,0,88,1
49,-1,85,1
48,0,88,1
46,4,86,1
56,0,95,1
43,1,81,1
53,0,81,1
42,-2,84,1
38,0,82,1
56,6,72,4
55,2,83,1
49,4,87,1
37,0,93,1
39,0,106,1
44,0,77,1
48,0,80,1
44,0,83,1
81,0,84,5
43,0,86,1
38,1,76,1
41,-2,86,1
37,0,76,1
49,-4,83,1
37,0,97,1
55,-1,80,4
52,5,81,1
56,0,97,1
53,-2,77,1
50,4,84,1
37,1,75,1
56,0,77,4
43,-2,81,1
48,-3,79,1
51,-3,88,1
50,0,80,1
46,0,82,1
38,1,90,1
55,2,87,1
45,0,87,1
55,0,95,4
55,0,76,4
37,-1,76,1
82,0,86,5
37,0,78,1
48,0,83,1
45,0,76,1
38,-4,76,1
41,0,79,1
49,0,88,1
37,0,78,1
37,0,102,1
56,0,96,4
46,-4,76,1
41,0,109,1
37,0,77,1
55,2,80,1
46,-1,76,1
37,0,84,1
55,-2,83,1
55,0,82,1
37,0,76,1
57,5,97,1
43,0,97,1
58,3,88,1
45,1,88,1
56,0,77,4
55,0,98,4
53,1,86,1
37,0,104,1
55,0,79,4
43,0,88,1
37,0,79,1
54,-3,77,1
42,5,77,1
56,0,96,1
55,0,95,4
37,0,79,1
49,0,79,1
44,0,83,1
79,1,83,5
51,-3,88,1
55,0,77,4
55,0,92,4
46,0,76,1
37,1,77,1
55,0,95,4
37,3,77,1
37,0,82,1
53,-4,87,1
55,0,79,4
56,0,81,1
45,0,82,1
37,0,75,1
39,-5,81,1
47,0,78,1
38,-3,86,1
37,0,80,1
46,5,81,1
43,0,85,1
38,4,79,1
55,0,83,4
43,0,81,1
48,0,82,1
41,0,83,1
102,0,102,5
37,0,81,1
41,0,75,1
55,0,78,4
37,0,104,1
45,-1,86,1
48,0,80,1
40,-2,106,1
41,6,93,1
55,0,77,4
46,3,86,1
52,2,84,1
39,-2,82,1
47,2,86,1
43,-1,80,1
37,2,79,1
37,0,80,1
56,1,80,1
37,0,78,1
46,0,77,1
37,-2,81,1
40,5,77,1
44,0,86,1
43,0,79,1
44,-1,77,1
43,-1,76,1
41,0,82,1
49,4,87,1
42,1,78,1
40,1,81,1
37,0,77,1
85,0,88,5
55,0,97,4
105,1,106,5
37,0,79,1
56,0,79,1
37,0,77,1
74,3,79,5
55,0,83,4
37,0,77,1
41,0,76,1
37,0,75,1
45,0,84,1
41,0,76,1
85,-1,88,5
37,1,76,1
56,0,81,4
50,2,87,1
105,-11,108,5
51,0,81,1
53,2,81,1
44,0,86,1
37,0,75,1
79,0,83,5
46,1,77,1
42,-5,84,1
44,1,87,1
38,0,77,1
37,0,81,1
49,0,88,1
46,-4,109,1
46,0,80,1
55,0,77,4
41,0,87,1
59,1,86,1
37,0,100,1
42,4,78,1
55,0,82,4
55,0,79,4
52,0,87,1
45,0,84,1
37,0,90,1
40,0,78,1
55,0,81,1
37,4,81,1
46,0,90,1
56,0,79,4
55,0,78,4
53,0,79,1
50,2,84,1
37,0,105,1
55,-1,78,1
37,0,80,1
47,-5,84,1
45,-1,85,1
38,5,106,1
55,0,79,4
43,2,88,1
37,0,78,1
37,0,79,1
37,0,78,1
41,4,106,1
37,-80,106,3
49,0,76,1
44,2,83,1
37,0,76,1
53,-3,79,1
46,-1,83,1
38,2,79,1
37,0,76,1
85,1,88,5
43,0,77,1
46,0,81,1
46,0,84,1
37,0,76,1
43,0,75,1
37,0,77,1
59,-1,87,1
49,4,82,1
52,3,82,1
56,4,77,4
85,0,89,5
83,0,87,5
56,0,96,4
55,0,96,4
37,0,80,1
48,1,83,1
37,0,79,1
43,3,79,1
53,0,86,1
43,0,79,1
37,0,105,1
104,0,105,5
38,0,109,1
47,-2,87,1
45,0,81,1
56,0,82,4
44,-1,77,1
72,-11,76,5
53,0,83,1
37,0,79,1
79,4,84,5
41,0,81,1
51,0,86,1
37,0,82,1
37,0,104,1
42,0,79,1
43,-5,79,1
56,1,81,4
43,-1,77,1
41,5,79,1
64,1,113,1
43,-2,81,1
37,0,77,1
37,2,80,1
37,0,76,1
43,-2,108,1
37,0,78,1
56,4,97,4
41,1,76,1
37,0,81,1
49,0,84,1
42,0,85,1
80,0,84,5
43,0,86,1
37,0,82,1
64,0,113,1
47,0,100,1
49,0,76,1
45,0,85,1
82,-1,86,5
58,3,91,1
43,0,83,1
55,0,81,4
84,0,87,5
37,0,81,1
79,-4,84,5
38,-4,100,1
81,0,84,5
51,-1,83,1
41,3,76,1
37,0,79,1
39,-4,79,1
56,-5,87,1
78,4,82,5
55,0,78,4
37,5,77,1
37,1,77,1
54,2,77,4
41,0,86,1
56,-3,76,4
55,0,81,4
37,0,76,1
45,1,87,1
37,0,76,1
37,0,77,1
43,0,80,1
37,0,79,1
37,0,77,1
55,0,71,4
37,0,79,1
48,4,83,1
51,0,78,1
39,0,81,1
52,-5,86,1
44,0,83,1
37,0,78,1
41,4,87,1
106,-3,107,5
56,-2,78,4
53,0,85,1
37,0,84,1
46,4,79,1
46,4,86,1
37,0,75,1
45,0,82,1
38,0,92,1
49,-1,77,1
56,0,81,4
80,0,84,5
52,0,81,1
45,0,79,1
55,0,97,4
37,0,105,1
46,1,81,1
56,0,77,4
45,0,106,1
41,0,85,1
55,0,77,4
49,0,77,1
56,0,78,4
41,0,81,1
55,0,92,4
55,-9,76,4
41,5,77,1
43,0,83,1
55,0,93,4
55,0,92,4
44,4,83,1
55,0,79,4
51,3,81,1
44,2,79,1
42,0,83,1
37,0,76,1
43,0,82,1
49,0,83,1
43,0,75,1
56,0,83,1
56,0,76,4
55,0,78,4
46,0,83,1
50,0,83,1
41,-3,81,1
37,0,76,1
45,-2,79,1
41,0,100,1
46,0,80,1
37,0,106,1
55,0,79,4
55,0,81,4
56,1,79,1
42,3,84,1
46,0,81,1
37,0,77,1
56,0,84,1
56,0,80,1
56,3,82,1
53,0,84,1
46,1,88,1
45,0,88,1
50,0,86,1
56,0,80,1
55,0,78,4
37,0,83,1
55,0,77,4
53,-1,83,1
41,-1,81,1
44,3,75,1
44,2,79,1
56,0,84,1
37,0,100,1
55,5,83,1
37,0,78,1
37,-1,80,1
56,4,98,4
41,-1,76,1
55,0,77,4
55,-4,77,4
37,3,81,1
37,0,108,1
64,0,113,1
51,5,85,1
56,1,86,1
45,-1,80,1
46,-1,83,1
37,0,107,1
46,0,83,1
56,0,81,4
55,0,92,4
41,2,83,1
84,1,86,5
37,0,76,1
37,0,75,1
37,0,76,1
44,2,81,1
45,0,81,1
53,-2,84,1
55,0,97,4
46,0,100,1
48,0,86,1
48,0,88,1
51,-1,81,1
49,5,87,1
37,0,77,1
78,1,82,5
44,2,77,1
55,0,78,4
46,1,84,1
37,0,75,1
42,0,77,1
38,2,77,1
47,0,86,1
37,0,83,1
45,0,88,1
44,5,86,1
44,0,89,1
51,3,88,1
44,0,87,1
55,0,95,4
50,0,101,1
56,0,81,1
37,0,78,1
41,0,79,1
53,-1,90,1
53,0,108,1
49,-2,81,1
41,0,83,1
56,0,97,4
37,0,81,1
37,0,79,1
55,0,76,4
56,0,77,4
43,-5,81,1
63,4,111,1
44,0,76,1
41,0,83,1
37,0,77,1
53,0,84,1
41,-2,76,1
49,0,86,1
47,-1,78,1
44,-16,88,1
51,0,86,1
37,0,76,1
45,0,80,1
56,0,78,4
56,0,95,4
56,2,84,1
56,1,85,1
56,0,92,4
49,0,81,1
47,0,102,1
48,0,81,1
45,0,85,1
55,0,93,1
53,1,81,1
49,0,78,1
81,0,84,5
41,2,81,1
106,0,107,5
56,0,81,4
48,-5,88,1
41,-5,77,1
43,0,86,1
55,-2,86,1
55,0,96,4
51,3,77,1
82,0,85,5
56,0,78,4
37,0,81,1
41,0,83,1
42,0,106,1
44,0,77,1
52,4,84,1
56,0,79,4
46,1,83,1
37,0,76,1
49,4,83,1
37,0,90,1
104,2,105,5
45,-4,76,1
37,0,79,1
55,0,84,1
47,-1,75,1
56,0,92,4
55,0,76,4
56,0,98,4
81,0,84,5
41,1,77,1
41,0,84,1
56,0,81,4
44,-2,106,1
55,0,92,4
45,-3,88,1
44,0,81,1
53,-4,83,1
82,0,85,5
55,0,93,4
44,0,76,1
37,0,76,1
38,0,92,1
46,2,86,1
44,0,86,1
44,0,79,1
42,0,76,1
46,1,82,1
49,3,88,1
79,-1,83,5
104,0,105,5
56,0,95,4
56,4,96,4
37,0,80,1
37,0,76,1
37,0,104,1
37,0,76,1
37,0,104,1
37,4,76,1
55,0,84,1
37,-1,80,1
41,0,79,1
41,0,86,1
56,0,85,1
50,3,83,1
80,0,84,5
55,0,96,4
38,1,94,1
50,-2,86,1
51,0,80,1
40,1,90,1
56,4,99,4
47,0,86,1
37,0,78,1
55,0,77,4
45,0,78,1
49,0,95,1
38,4,94,1
56,3,77,4
44,0,107,1
37,0,97,1
42,2,77,1
46,0,83,1
56,0,82,1
43,-3,87,1
101,0,102,5
38,-3,76,1
48,-5,86,1
81,2,85,5
46,0,79,1
48,0,85,1
37,-2,77,1
45,5,76,1
41,0,88,1
55,0,77,4
55,0,96,4
55,-2,80,4
42,1,86,1
56,0,76,4
44,2,108,1
42,0,84,1
41,3,83,1
44,0,88,1
51,3,79,1
56,0,97,4
37,-1,97,1
41,0,86,1
37,0,80,1
56,3,80,4
37,0,95,1
44,0,79,1
55,0,92,4
37,0,78,1
55,1,82,1
55,0,86,1
37,0,77,1
46,2,81,1
52,2,82,1
40,0,81,1
39,2,81,1
37,0,79,1
38,0,77,1
44,-2,79,1
44,0,83,1
48,-1,84,1
45,1,86,1
47,-2,88,1
38,0,75,1
57,-5,92,1
45,-5,77,1
55,-1,98,4
56,0,97,4
45,-3,85,1
37,-2,109,1
43,0,77,1
80,0,84,5
37,0,80,1
37,0,105,1
45,0,79,1
44,-4,93,1
46,0,79,1
39,0,81,1
66,0,109,1
56,-1,96,1
41,-8,78,1
45,-1,81,1
66,-3,109,1
37,0,80,1
56,0,77,4
48,-1,95,1
44,0,79,1
49,1,102,1
55,0,93,4
49,1,102,1
56,0,78,4
43,0,95,1
45,-5,79,1
37,0,79,1
45,3,88,1
38,2,92,1
56,0,97,4
43,0,87,1
53,0,104,1
49,-1,111,1
53,-4,77,1
37,0,90,1
41,1,83,1
37,0,98,1
55,1,78,4
40,3,85,1
37,1,76,1
37,0,78,1
55,0,80,4
45,-1,82,1
42,1,97,1
37,0,93,1
41,0,83,1
51,-5,77,1
38,-1,110,1
56,-1,96,4
45,-1,79,1
44,0,75,1
39,-1,80,1
45,2,102,1
41,0,89,1
45,0,107,1
40,-3,79,1
56,0,95,4
44,0,79,1
38,0,86,1
104,0,106,5
56,0,95,4
37,0,75,1
37,0,76,1
45,0,79,1
56,0,92,1
38,0,93,1
37,-5,109,1
55,0,82,4
37,0,81,1
44,3,79,1
43,0,77,1
37,0,77,1
43,0,76,1
37,0,80,1
50,-3,77,1
38,0,82,1
55,0,77,4
55,0,76,4
52,0,86,1
56,-1,86,1
47,0,75,1
41,5,77,1
37,2,76,1
53,2,79,1
37,0,105,1
56,0,81,4
38,3,77,1
55,1,87,1
41,0,83,1
49,0,86,1
56,0,96,1
41,4,88,1
37,0,77,1
103,2,104,5
49,0,81,1
37,0,77,1
37,0,77,1
81,-4,85,5
57,-1,80,1
44,-5,79,1
37,0,79,1
43,0,79,1
56,4,97,4
37,0,79,1
41,4,90,1
37,4,77,1
41,0,84,1
86,-37,107,3
56,0,97,4
55,0,81,4
56,-1,95,4
37,0,97,1
40,0,83,1
55,0,98,4
42,0,78,1
56,0,86,1
45,0,86,1
45,0,83,1
56,-1,95,4
81,0,85,5
55,-3,108,1
45,-2,109,1
55,0,87,1
45,-1,86,1
55,0,95,4
58,0,96,1
38,0,75,1
45,-1,83,1
55,0,95,4
44,1,108,1
37,0,76,1
43,0,96,1
56,0,78,4
56,0,91,4
59,0,86,1
56,0,96,4
53,-4,86,1
55,0,95,4
56,-1,97,1
55,0,77,4
55,0,77,4
62,1,109,1
56,0,96,4
39,-1,80,1
48,-4,87,1
37,0,76,1
46,1,83,1
37,0,81,1
47,0,86,1
37,0,79,1
37,0,77,1
56,0,77,4
41,0,76,1
53,0,78,1
46,0,81,1
40,0,86,1
56,4,79,1
41,0,87,1
38,3,76,1
55,0,95,4
58,0,80,1
55,1,83,1
51,0,83,1
56,0,91,4
46,0,88,1
37,0,77,1
37,0,77,1
45,0,80,1
84,0,88,5
55,0,77,4
55,0,77,4
43,-2,79,1
44,1,83,1
37,2,76,1
37,0,81,1
45,1,80,1
37,0,95,1
53,-4,84,1
55,0,95,4
37,0,96,1
37,0,79,1
48,0,89,1
55,0,97,4
107,3,108,5
37,-5,106,1
56,0,97,4
46,1,87,1
37,3,79,1
39,-5,80,1
106,-2,107,5
103,5,104,5
80,-2,84,5
46,0,77,1
56,1,96,4
38,0,76,1
44,0,82,1
55,0,96,4
83,3,86,5
45,0,81,1
44,-5,83,1
39,3,106,1
37,0,79,1
56,0,86,1
51,0,80,1
37,0,75,1
56,0,86,1
41,1,78,1
37,0,79,1
56,1,81,4
41,0,76,1
45,2,80,1
56,3,76,4
37,1,104,1
50,-2,81,1
56,0,107,1
47,-4,84,1
56,5,99,4
60,-4,109,1
37,0,78,1
49,0,86,1
51,-1,87,1
39,-4,84,1
56,2,76,4
37,0,77,1
55,0,82,4
37,0,97,1
47,2,86,1
56,0,86,1
55,0,77,4
47,5,90,1
56,5,99,4
79,0,83,5
44,1,76,1
37,0,77,1
37,0,107,1
56,-2,81,1
46,0,77,1
49,-2,85,1
37,0,96,1
44,0,81,1
56,0,96,4
55,0,78,4
41,0,82,1
46,5,79,1
45,0,81,1
56,5,81,1
50,1,86,1
37,0,83,1
41,0,78,1
56,0,81,4
37,-4,104,1
46,0,86,1
56,0,80,4
55,0,92,4
45,0,107,1
37,0,83,1
37,0,82,1
53,1,85,1
53,-1,82,1
39,-3,76,1
56,4,91,1
49,2,106,1
55,0,81,4
49,0,88,1
37,0,76,1
59,1,86,1
45,4,79,1
44,0,85,1
56,0,97,4
49,0,84,1
45,0,86,1
55,0,78,4
43,-1,77,1
55,0,83,1
38,2,83,1
46,1,77,1
56,0,97,4
56,1,98,4
56,4,77,4
56,0,87,1
